Dimensions,Blocks,Threads,Time,Speedup,[CUDA memcpy HtoD] Time cost,[CUDA memcpy HtoD] Avg cost,[CUDA memcpy HtoD] Min cost,[CUDA memcpy HtoD] Max cost,[CUDA memcpy DtoH] Time cost,[CUDA memcpy DtoH] Avg cost,[CUDA memcpy DtoH] Min cost,[CUDA memcpy DtoH] Max cost,cudaMalloc Time cost,cudaMalloc Avg cost,cudaMalloc Min cost,cudaMalloc Max cost,cudaMemcpy Time cost,cudaMemcpy Avg cost,cudaMemcpy Min cost,cudaMemcpy Max cost,cudaFree Time cost,cudaFree Avg cost,cudaFree Min cost,cudaFree Max cost,Device Name,Compute Capability,Total Global Memory,Shared Memory per Block,Registers per Block,Warp Size,Maximum Threads per Block,Thread Dimension Z,Thread Dimension Y,Thread Dimension X,Grid Size Z,Grid Size Y,Grid Size X,Clock Rate,Total Constant Memory,Multiprocessor Count,integrated,Asynchronous Engine Count,Memory Bus Width,Memory Clock Rate,L2 Cache Size,Maximum Threads per Multiprocessor,Concurrent Kernels,float,unsigned_int,int,num_blocks,num_grid,threads,cudaMalloc,cudaMemcpy,cudaFree,+,for,-,*,/
5120,80,6,0.18,162.05555555555557,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5120,40,7,0.16,182.3125,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5120,20,8,0.16,182.3125,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5120,10,9,0.17,171.58823529411765,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5120,5,10,0.17,171.58823529411765,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,5376,0,108.02,0.2700425847065358,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,2688,1,29.17,1.1446691806650668,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,1344,2,9.17,3.6412213740458017,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,672,3,4.44,7.52027027027027,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,336,4,2.88,11.59375,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,168,5,2.27,14.709251101321586,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,84,6,0.17,196.41176470588235,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,42,7,0.18,185.5,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,21,8,0.18,185.5,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,11,9,0.16,208.6875,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5376,6,10,0.18,185.5,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,5632,0,124.7,0.2677626303127506,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,2816,1,33.39,1.159928122192273,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,1408,2,10.56,3.667613636363636,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,704,3,5.09,7.609037328094302,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,352,4,3.27,11.844036697247706,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,176,5,2.52,15.369047619047617,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,88,6,0.18,215.16666666666663,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,44,7,0.18,215.16666666666663,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,22,8,0.14,276.6428571428571,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,11,9,0.19,203.84210526315783,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5632,6,10,0.18,215.16666666666663,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,5888,0,142.06,0.2726312825566662,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,2944,1,38.73,1.1376194164730185,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,1472,2,11.87,3.711878685762427,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,736,3,5.72,7.702797202797203,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,368,4,3.78,11.656084656084657,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,184,5,2.87,15.35191637630662,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,92,6,0.19,231.8947368421053,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,46,7,0.18,244.7777777777778,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,23,8,0.18,244.7777777777778,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
5888,12,9,0.2,220.3,0.0012035242468118,0.0004011747390031,0.000344583004713,0.0004398080408573,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0012404107302427,0.0024032360166311,0.0008010786622762,7.893234491348267e-06,0.0023872221708297,0.0024570900052785,0.0006142724901437,0.0003486174046993,0.0012464491426944,0.0006882104426622,0.0002294034808874,2.323707938194275e-05,0.0003336485624313,NVIDIA GeForce GTX TITAN Black,3.5,6229696.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,980000.0,65536.0,15.0,0.0,1.0,384.0,3500000.0,1572864.0,2048.0,1.0,29,0,18,0,0,0,3,8,3,0,0,0,0,0
